172.20.0.1 - - [23/Feb/2026:23:51:47 +0530] "GET /static/admin/js/jquery.init.b7781a0897fc.js HTTP/1.1" 200 0 "http://localhost:8000/admin/accounts/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
172.20.0.1 - - [23/Feb/2026:23:51:47 +0530] "GET /static/admin/js/core.cf103cd04ebf.js HTTP/1.1" 200 0 "http://localhost:8000/admin/accounts/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
172.20.0.1 - - [23/Feb/2026:23:51:47 +0530] "GET /static/admin/js/admin/RelatedObjectLookups.8609f99b9ab2.js HTTP/1.1" 200 0 "http://localhost:8000/admin/accounts/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
172.20.0.1 - - [23/Feb/2026:23:51:47 +0530] "GET /static/admin/js/actions.eac7e3441574.js HTTP/1.1" 200 0 "http://localhost:8000/admin/accounts/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
172.20.0.1 - - [23/Feb/2026:23:51:47 +0530] "GET /static/admin/js/urlify.ae970a820212.js HTTP/1.1" 200 0 "http://localhost:8000/admin/accounts/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
172.20.0.1 - - [23/Feb/2026:23:51:47 +0530] "GET /static/admin/js/prepopulate.bd2361dfd64d.js HTTP/1.1" 200 0 "http://localhost:8000/admin/accounts/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
172.20.0.1 - - [23/Feb/2026:23:51:47 +0530] "GET /static/admin/js/vendor/xregexp/xregexp.min.b0439563a5d3.js HTTP/1.1" 200 0 "http://localhost:8000/admin/accounts/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
172.20.0.1 - - [23/Feb/2026:23:51:47 +0530] "GET /static/admin/img/search.7cf54ff789c6.svg HTTP/1.1" 200 0 "http://localhost:8000/admin/accounts/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
172.20.0.1 - - [23/Feb/2026:23:51:47 +0530] "GET /static/admin/js/filters.0e360b7a9f80.js HTTP/1.1" 200 0 "http://localhost:8000/admin/accounts/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
172.20.0.1 - - [23/Feb/2026:23:51:47 +0530] "GET /admin/jsi18n/ HTTP/1.1" 200 3343 "http://localhost:8000/admin/accounts/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
172.20.0.1 - - [23/Feb/2026:23:51:47 +0530] "GET /static/admin/img/tooltag-add.e59d620a9742.svg HTTP/1.1" 200 0 "http://localhost:8000/static/admin/css/base.64976e0f7339.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
